Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR18509751;30/09/2022 10:35;28/03/2022 20:42;29733307;2973330700;0;100;1080;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509751/SRR18509751.lite.1;SRX14642226;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408596;SAMN27027570;simple;9606;Homo sapiens;GSM5978512;;;;;;;no;;;;;GEO;SRA1356613;;public;A093994EF15EA9321A6B89430382B2B4;7158196B17A81EE551CC7E46A2855D5B
SRR18509752;30/09/2022 10:35;28/03/2022 20:23;36998926;3699892600;0;100;1226;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509752/SRR18509752.lite.1;SRX14642227;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408597;SAMN27027571;simple;9606;Homo sapiens;GSM5978513;;;;;;;no;;;;;GEO;SRA1356613;;public;F59E4F159C3BE222BA2F7D7E2A9AEBBB;99C46D2444E672EBA802CFF726B63F08
SRR18509753;30/09/2022 10:35;28/03/2022 20:36;32478637;3247863700;0;100;1095;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509753/SRR18509753.lite.1;SRX14642228;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408595;SAMN27027572;simple;9606;Homo sapiens;GSM5978514;;;;;;;no;;;;;GEO;SRA1356613;;public;6AF1732011A76E447786646297C705F2;10503564128E586D4FCD81CF433B4433
SRR18509754;30/09/2022 10:35;28/03/2022 20:31;46791544;4679154400;0;100;1550;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509754/SRR18509754.lite.1;SRX14642229;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408601;SAMN27027573;simple;9606;Homo sapiens;GSM5978515;;;;;;;no;;;;;GEO;SRA1356613;;public;EE1701F3F8830ED298CEAC5ADF6DEA84;46035F9BF4DB80551E4EBD458EA70A03
SRR18509755;30/09/2022 10:35;28/03/2022 20:25;40747280;4074728000;0;100;1352;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509755/SRR18509755.lite.1;SRX14642230;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408599;SAMN27027574;simple;9606;Homo sapiens;GSM5978516;;;;;;;no;;;;;GEO;SRA1356613;;public;F562328BFCE1327FB61C5681AEDA48D1;3F9ED2263E40E61F984C8642D50A2621
SRR18509756;30/09/2022 10:35;19/04/2022 23:25;42699796;4269979600;0;100;1587;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509756/SRR18509756.lite.1;SRX14642231;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408600;SAMN27027575;simple;9606;Homo sapiens;GSM5978517;;;;;;;no;;;;;GEO;SRA1356613;;public;21787B69CFF1DBDDF6297B985768CAD3;F14537443B9E189AD9D4441D46C52BA4
SRR18509757;30/09/2022 10:35;19/04/2022 23:21;40324356;4032435600;0;100;1491;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509757/SRR18509757.lite.1;SRX14642232;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408598;SAMN27027576;simple;9606;Homo sapiens;GSM5978518;;;;;;;no;;;;;GEO;SRA1356613;;public;5B0E2D9F49332F21B5247479EFBD083D;E949DB3DB8ED97A81687E80CBEA222ED
SRR18509758;30/09/2022 10:35;19/04/2022 23:27;48632537;4863253700;0;100;1805;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509758/SRR18509758.lite.1;SRX14641825;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408358;SAMN27027577;simple;9606;Homo sapiens;GSM5978519;;;;;;;no;;;;;GEO;SRA1356613;;public;5FA6908C38FAF5472E308A4C2635AC1A;F3BC806145BCF7DFDD7DA59214055B04
SRR18509759;30/09/2022 10:35;19/04/2022 23:23;45608310;4560831000;0;100;1565;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509759/SRR18509759.lite.1;SRX14641826;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408359;SAMN27027578;simple;9606;Homo sapiens;GSM5978520;;;;;;;no;;;;;GEO;SRA1356613;;public;157954DA74441296EF168FB0C43ACA32;8F21D1CAC95B16E5F92294D88B61B345
SRR18509760;30/09/2022 10:35;19/04/2022 23:20;29777118;2977711800;0;100;991;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509760/SRR18509760.lite.1;SRX14641827;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408360;SAMN27027579;simple;9606;Homo sapiens;GSM5978521;;;;;;;no;;;;;GEO;SRA1356613;;public;A1FDE389C7C384C51F462AC0B2875514;10D73831298368AB4EFDAC08B95487F3
SRR18509761;30/09/2022 10:35;19/04/2022 23:28;43196180;4319618000;0;100;1567;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509761/SRR18509761.lite.1;SRX14641828;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408361;SAMN27027598;simple;9606;Homo sapiens;GSM5978522;;;;;;;no;;;;;GEO;SRA1356613;;public;5F04DA74C30D7E97D4B02B15ED0680CA;C62DB6B588D7BBAA72CA595469CA9227
SRR18509762;30/09/2022 10:35;19/04/2022 23:26;37746383;3774638300;0;100;1358;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509762/SRR18509762.lite.1;SRX14641829;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408362;SAMN27027599;simple;9606;Homo sapiens;GSM5978523;;;;;;;no;;;;;GEO;SRA1356613;;public;7FAF0CE9FBC76631F76D382F772675B7;5AFE583F348FFA863A1945DBFF0381B5
SRR18509763;30/09/2022 10:35;19/04/2022 23:30;48405588;4840558800;0;100;1572;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR018/18509/SRR18509763/SRR18509763.lite.1;SRX14641830;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408363;SAMN27027600;simple;9606;Homo sapiens;GSM5978524;;;;;;;no;;;;;GEO;SRA1356613;;public;02B5F96EF781F7C9FAA149FB9D35B612;030935A4BB20A8174FF5E9AFA6A8B878
SRR18509764;30/09/2022 10:35;19/04/2022 23:40;48409285;4840928500;0;100;1594;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509764/SRR18509764.lite.1;SRX14641831;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408364;SAMN27027603;simple;9606;Homo sapiens;GSM5978525;;;;;;;no;;;;;GEO;SRA1356613;;public;E32A679734D43BB4C18A370DC15588E5;E5D3768DF58E9570AC998F735F3C6F01
SRR18509765;30/09/2022 10:35;19/04/2022 23:35;62135723;6213572300;0;100;2335;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509765/SRR18509765.lite.1;SRX14641832;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408366;SAMN27027604;simple;9606;Homo sapiens;GSM5978526;;;;;;;no;;;;;GEO;SRA1356613;;public;0A93DE3A320703B362D84FF0418081F9;3BB2F1AA0C8EDEE94E0618CF8D954BF0
SRR18509766;30/09/2022 10:35;19/04/2022 23:32;51306220;5130622000;0;100;1941;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509766/SRR18509766.lite.1;SRX14641833;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408368;SAMN27027605;simple;9606;Homo sapiens;GSM5978527;;;;;;;no;;;;;GEO;SRA1356613;;public;7338B973B7E19794D5EB4C79FDB514E9;3D7B6EE6E58AEDAD083D806B9F6C3302
SRR18509767;30/09/2022 10:35;19/04/2022 5:29;40970829;4097082900;0;100;1405;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18509/SRR18509767/SRR18509767.lite.1;SRX14641834;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408365;SAMN27027606;simple;9606;Homo sapiens;GSM5978528;;;;;;;no;;;;;GEO;SRA1356613;;public;3D45D12F9DA3C794C390B0CDC2E876F3;4F9D1B4D104BC7306767C53D64BD3692
SRR18509768;30/09/2022 10:35;19/04/2022 5:25;28632534;2863253400;0;100;1014;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509768/SRR18509768.lite.1;SRX14641835;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408369;SAMN27027601;simple;9606;Homo sapiens;GSM5978529;;;;;;;no;;;;;GEO;SRA1356613;;public;D9807F90065A82E691509DB501B53A08;58B874D7A083040F4D65C736B7B64BE2
SRR18509769;30/09/2022 10:35;28/03/2022 20:43;99762766;9976276600;0;100;4116;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509769/SRR18509769.lite.1;SRX14641836;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408367;SAMN27027602;simple;9606;Homo sapiens;GSM5978530;;;;;;;no;;;;;GEO;SRA1356613;;public;063A26C588F1278EAB8746EFD84F2051;C2B002A2F09539B87484210C1F016161
SRR18509770;30/09/2022 10:35;19/04/2022 23:36;58563267;5856326700;0;100;2323;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509770/SRR18509770.lite.1;SRX14641837;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408370;SAMN27027607;simple;9606;Homo sapiens;GSM5978531;;;;;;;no;;;;;GEO;SRA1356613;;public;5AC04657235E39FC2355484453C7E64D;213307AD1EA4FDCD9EAE56B7DDCEC224
SRR18510923;30/09/2022 10:35;19/04/2022 23:27;36476452;3647645200;0;100;1482;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510923/SRR18510923.lite.1;SRX14641838;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408371;SAMN27027608;simple;9606;Homo sapiens;GSM5978532;;;;;;;no;;;;;GEO;SRA1356613;;public;037989CDB6588C5A60500B054751BBBE;22B795BF4635768CE01C373E8FE557CA
SRR18510924;30/09/2022 10:35;19/04/2022 23:17;13108826;1310882600;0;100;543;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510924/SRR18510924.lite.1;SRX14641839;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408374;SAMN27027609;simple;9606;Homo sapiens;GSM5978533;;;;;;;no;;;;;GEO;SRA1356613;;public;8553F639B2C1E9E4B0F306A3B512C4E5;A9454F6758E309D66F3A38EA665836CA
SRR18510925;30/09/2022 10:35;28/03/2022 21:16;50718797;5071879700;0;100;1673;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510925/SRR18510925.lite.1;SRX14641840;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408373;SAMN27027775;simple;9606;Homo sapiens;GSM5978534;;;;;;;no;;;;;GEO;SRA1356613;;public;392CCDF504BE18114338374ED4525557;43A757D65324FB111C31FA35DEB3C08A
SRR18510926;30/09/2022 10:35;28/03/2022 21:05;40818636;4081863600;0;100;1345;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510926/SRR18510926.lite.1;SRX14641841;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408372;SAMN27027776;simple;9606;Homo sapiens;GSM5978535;;;;;;;no;;;;;GEO;SRA1356613;;public;D104C9DCFE29554530B8C497764DABAC;BCCF290D82CFEC2CB649E725A4EED662
SRR18510927;30/09/2022 10:35;28/03/2022 21:16;66935505;6693550500;0;100;2756;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510927/SRR18510927.lite.1;SRX14641842;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408376;SAMN27027777;simple;9606;Homo sapiens;GSM5978536;;;;;;;no;;;;;GEO;SRA1356613;;public;27F88B0D6C4D587FBBBEDDE66C480300;BAFDB255EB9D1B9ED739DA48C06A616E
SRR18510928;30/09/2022 10:35;28/03/2022 21:19;49274568;4927456800;0;100;1635;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510928/SRR18510928.lite.1;SRX14641843;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408379;SAMN27027778;simple;9606;Homo sapiens;GSM5978537;;;;;;;no;;;;;GEO;SRA1356613;;public;C3361EF6E93BA839354F0A925B2D7C47;4E9037342ED4DB381A71095133DA5380
SRR18510929;30/09/2022 10:35;28/03/2022 21:11;26943164;2694316400;0;100;945;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510929/SRR18510929.lite.1;SRX14641844;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408377;SAMN27027779;simple;9606;Homo sapiens;GSM5978538;;;;;;;no;;;;;GEO;SRA1356613;;public;A9B6B2FD919D739575CA8684140EE2E3;1D230631006A91401CD4DEBCB5175EE2
SRR18510930;30/09/2022 10:35;28/03/2022 21:07;44021376;4402137600;0;100;1430;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510930/SRR18510930.lite.1;SRX14641845;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408378;SAMN27027780;simple;9606;Homo sapiens;GSM5978539;;;;;;;no;;;;;GEO;SRA1356613;;public;2BB943C3F6C6DA5D0960EA41D7E2BD95;9BCC2302595362E3DCDA03067D261D1C
SRR18510931;30/09/2022 10:35;28/03/2022 21:04;36644166;3664416600;0;100;1198;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510931/SRR18510931.lite.1;SRX14641846;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408375;SAMN27027781;simple;9606;Homo sapiens;GSM5978540;;;;;;;no;;;;;GEO;SRA1356613;;public;23DF4E78856EAB618E931A7ADE35DE1F;99EC5AEF3C3A7E20D38F7413888E6E3A
SRR18510932;30/09/2022 10:35;28/03/2022 21:01;27761572;2776157200;0;100;987;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510932/SRR18510932.lite.1;SRX14641847;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408380;SAMN27027782;simple;9606;Homo sapiens;GSM5978541;;;;;;;no;;;;;GEO;SRA1356613;;public;4C9EF84B9E1B47E23A6A4C30B9762EC2;EBAE1DB8BE6239F7F6E7429C7464CCC3
SRR18510933;30/09/2022 10:35;28/03/2022 21:11;30455577;3045557700;0;100;1024;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18510/SRR18510933/SRR18510933.lite.1;SRX14641848;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408382;SAMN27027783;simple;9606;Homo sapiens;GSM5978542;;;;;;;no;;;;;GEO;SRA1356613;;public;78F38975CE344B434F48BF12270F208D;E8E79FBA9D99E770D79712F5BDEC6B19
SRR18510934;30/09/2022 10:35;28/03/2022 21:10;42809133;4280913300;0;100;1519;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510934/SRR18510934.lite.1;SRX14640754;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407731;SAMN27027784;simple;9606;Homo sapiens;GSM5978543;;;;;;;no;;;;;GEO;SRA1356613;;public;1240015B2C33C48791F164DF11E87902;4729036349F7956693D9D36939377E16
SRR18510935;30/09/2022 10:35;28/03/2022 21:08;37599524;3759952400;0;100;1314;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510935/SRR18510935.lite.1;SRX14640755;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407730;SAMN27027785;simple;9606;Homo sapiens;GSM5978544;;;;;;;no;;;;;GEO;SRA1356613;;public;141E78C6D57CF72772AD9BC7609D381C;95ECA4333F90351000FDACB05CAF3E13
SRR18510936;30/09/2022 10:35;28/03/2022 21:12;37001478;3700147800;0;100;1297;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510936/SRR18510936.lite.1;SRX14640756;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407733;SAMN27027813;simple;9606;Homo sapiens;GSM5978545;;;;;;;no;;;;;GEO;SRA1356613;;public;FD8272CCF3632796F0A8EB5CBAD0D8AB;E2CC5353D6B3108C694FDF7FCF0A0280
SRR18510937;30/09/2022 10:35;28/03/2022 21:10;56350287;5635028700;0;100;1880;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510937/SRR18510937.lite.1;SRX14640757;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407732;SAMN27027817;simple;9606;Homo sapiens;GSM5978546;;;;;;;no;;;;;GEO;SRA1356613;;public;8D90235A30384C3F817DE9D9ADBDA808;7B0ABF2DC6FE8DF4D9B4AE7F9DFCACEB
SRR18510938;30/09/2022 10:35;28/03/2022 21:13;60471062;6047106200;0;100;2013;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510938/SRR18510938.lite.1;SRX14640758;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407734;SAMN27027819;simple;9606;Homo sapiens;GSM5978547;;;;;;;no;;;;;GEO;SRA1356613;;public;263E6DE3949F09E469C8836D232D1109;A856058402F0B93002A63CD9D7C16298
SRR18510939;30/09/2022 10:35;28/03/2022 21:06;36117568;3611756800;0;100;1208;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510939/SRR18510939.lite.1;SRX14640759;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407738;SAMN27027821;simple;9606;Homo sapiens;GSM5978548;;;;;;;no;;;;;GEO;SRA1356613;;public;99CD4716EC85A60703391ABD295F8A39;2E03A9A91DBFE405DAFEF3CAF405C87E
SRR18510940;30/09/2022 10:35;28/03/2022 21:05;34938321;3493832100;0;100;1264;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510940/SRR18510940.lite.1;SRX14640760;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407735;SAMN27027823;simple;9606;Homo sapiens;GSM5978549;;;;;;;no;;;;;GEO;SRA1356613;;public;B2903850982231AB914083BFC267D8AE;0AF5CE60024E3D993787967879156F96
SRR18510941;30/09/2022 10:35;19/04/2022 23:31;40997388;4099738800;0;100;1409;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510941/SRR18510941.lite.1;SRX14640761;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407736;SAMN27027825;simple;9606;Homo sapiens;GSM5978550;;;;;;;no;;;;;GEO;SRA1356613;;public;9092FD0E91E71CE690EF270570AA8CFB;1394E08EC288913202D63CA5BD4432DB
SRR18510942;30/09/2022 10:35;19/04/2022 23:34;45314938;4531493800;0;100;1540;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510942/SRR18510942.lite.1;SRX14640762;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407741;SAMN27027826;simple;9606;Homo sapiens;GSM5978551;;;;;;;no;;;;;GEO;SRA1356613;;public;A31BB5478E9B36C9F05317E8049AD31F;C1C36479D978515CE5A7020DC40B89B9
SRR18510943;30/09/2022 10:35;19/04/2022 23:33;51405997;5140599700;0;100;1761;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18510/SRR18510943/SRR18510943.lite.1;SRX14640763;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407739;SAMN27027828;simple;9606;Homo sapiens;GSM5978552;;;;;;;no;;;;;GEO;SRA1356613;;public;F2ED6F4BBCC6F00D0389F813D9E5AD6C;DB2C9662E1A70CEEDC0D23F97652EBCC
SRR18510944;30/09/2022 10:35;28/03/2022 21:00;24737162;2473716200;0;100;1085;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510944/SRR18510944.lite.1;SRX14640764;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407740;SAMN27027830;simple;9606;Homo sapiens;GSM5978553;;;;;;;no;;;;;GEO;SRA1356613;;public;6AC5411AD70EF022E64D227680398B72;67031EF8796388B9BA36FCFA59C1A199
SRR18510945;30/09/2022 10:35;28/03/2022 21:03;29571734;2957173400;0;100;1091;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510945/SRR18510945.lite.1;SRX14640765;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407737;SAMN27027832;simple;9606;Homo sapiens;GSM5978554;;;;;;;no;;;;;GEO;SRA1356613;;public;4B09FC05F87649D121727F0C3E5EE01D;E1304B485C33A5EC44241C88D03904B7
SRR18510946;30/09/2022 10:35;19/04/2022 23:25;37214295;3721429500;0;100;1327;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18510/SRR18510946/SRR18510946.lite.1;SRX14640766;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407743;SAMN27027834;simple;9606;Homo sapiens;GSM5978555;;;;;;;no;;;;;GEO;SRA1356613;;public;2698162C9F9BB0486C985F43CCCA3D7D;87E277265B5D4BC0670988A1BCBA4297
